278.31364941358879,7043
280.73644983669146,7046
283.15715481423103,7052
285.57576771328422,7117
287.99229189226935,7053
290.40673070096273,7048
292.81908748054411,7053
295.22936556360946,7052
297.63756827422185,7024
300.0436989279242,7096
302.44776083177749,7074
304.8497572843844,7060
307.24969157593114,7072
309.64756698820565,7046
312.04338679462671,7097
314.43715426028029,7070
316.82887264194505,7052
319.21854518811961,7054
321.60617513906072,7067
323.99176572679426,7064
326.37532017515514,7040
328.7568416998256,7083
331.13633350834243,7046
333.51379880013519,7038
335.88924076656622,7079
338.26266259093063,7035
340.63406744851272,7070
343.00345850659505,7050
345.37083892450028,7022
347.73621185360025,7043
350.09958043736151,7030
352.46094781136708,7034
354.82031710332922,7057
357.177691433144,7045
359.53307391289673,7047
361.88646764688747,7046
364.23787573167829,7073
366.58730125609873,7021
368.934747301284,7063
371.28021694069321,7030
373.623713240142,7057
375.96523925782822,7042
378.30479804435345,7057
380.6423926427542,7050
382.97802608852,7087
385.31170140963332,7098
387.64342162657704,7085
389.97318975237249,7113
392.30100879259589,7070
394.626881745422,7088
396.950811601615,7080
399.27280134459215,7062
401.59285395042752,7084
403.91097238786824,7131
406.22715961838549,7090
408.54141859617812,7084
410.85375226819815,7098
413.16416357419257,7133
415.47265544670154,7112
417.77923081111112,7137
420.083892585646,7112
422.38664368142418,7119
424.68748700245851,7109
426.98642544569338,7154
429.28346190101911,7114
431.57859925129924,7140
433.87184037239967,7155
436.1631881332014,7153
438.45264539563686,7168
440.74021501469178,7165
443.0258998384561,7132
445.30970270812395,7106
447.59162645802826,7128
449.87167391565708,7138
452.14984790168637,7147
454.42615122998723,7140
456.7005867076623,7202
458.9731571350585,7213
461.24386530580159,7198
463.51271400679616,7161
465.77970601827656,7188
468.04484411380145,7177
470.30813106029746,7184
472.56956961806645,7181
474.82916254081465,7180
477.08691257567079,7187
479.34282246321163,7156
481.59689493747464,7150
483.84913272599442,7189
486.09953854980813,7158
488.34811512348278,7164
490.59486515514254,7167
492.83979134647961,7162
495.08289639278519,7167
497.3241829829567,7185
499.56365379953422,7162
501.80131151870592,7166
504.03715881034441,7179
506.27119833801771,7191
508.50343275900195,7132
510.73386472432321,7186
512.96249687875934,7170
515.1893318608636,7165
517.414372302992,7193
519.63762083131587,7139
521.85908006584214,7139
524.07875262044581,7157
526.29664110286285,7172
528.512748114741,7128
530.72707625163639,7176
532.9396281030422,7134
535.15040625240908,7165
537.35941327716318,7167
539.56665174872251,7157
541.77212423252058,7168
543.97583328801738,7166
